id,start_date,motion:title,motion:number,motion:id,legislative_session:id,result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
18149,12.9.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl. m. Prahy na rok 2002 pro MČ Praha 17 formo (F),45/04,841,45,pass,36,0,0,55,36
18150,12.9.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl. m. Prahy na rok 2002 pro MČ Praha - Satali (F),45/05,840,45,pass,40,0,0,55,40
18151,12.9.2002,k návrhu na zálohové uvolnění finančních prostředků pro MČ Praha 8 z kap. 1016 (F),45/06,842,45,pass,38,0,0,55,38
18152,12.9.2002,k návrhu na zálohové uvolnění finančních prostředků pro MČ Praha 16 z kap. 1016 (F),45/07,875,45,pass,39,0,0,55,39
18153,12.9.2002,k návrhu změny účelu přidělené investiční dotace pro MČ Praha - Libuš a MČ Praha - Suchdol (F),45/08,873,45,pass,39,0,0,55,39
18154,12.9.2002,k návrhu na revokaci bodu I usnesení ZHMP č. 42/08 ze dne 31.5.2002 k návrhu na poskytnutí účelové i (F),45/09,823,45,pass,36,0,0,55,36
18155,12.9.2002,"k návrhu na odprodej minoritních akcií společnosti První městská banka, a.s. společnosti Česká (F)",45/10,878,45,pass,30,0,11,55,41
18156,12.9.2002,"k prodeji akcií společnosti PRAGONET, a.s. (F)",45/11,882,45,fail,11,10,23,55,44
18157,12.9.2002,"k prodeji akcií společnosti PRAGONET, a.s. (F)",45/11,882,45,pass,38,2,8,55,48
18158,12.9.2002,k návrhu na udělení čestného občanství hlavního města Prahy (F),45/12,833,45,pass,46,0,0,55,46
18159,12.9.2002,k návrhu na změnu zřizovací listiny Muzea hlavního města Prahy (F),45/13,857,45,pass,46,0,0,55,46
18160,12.9.2002,k návrhu na udělení grantů v oblasti oprav církevních objektů ve vlastnictví církví a náboženských (F),45/14,877,45,pass,43,0,1,55,44
18161,12.9.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m.Prahy na rok 2002 z rezervy kapitoly 0676 (F),45/15,869,45,pass,45,0,0,55,45
18162,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně (F)",45/16,866,45,pass,42,0,0,55,42
18163,12.9.2002,k návrhu na schválení úplatného převodu pozemku parc. č. 2121/12 v k. ú. Braník (F),45/18,822,45,pass,37,0,0,55,37
18164,12.9.2002,k návrhu na schválení úplatného převodu pozemku parc.č. 615/15 v kat. území Prosek (F),45/19,814,45,pass,38,0,0,55,38
18165,12.9.2002,k návrhu na schválení úplatného převodu pozemku parc.č. 2810/18 v kat. území Strašnice (F),45/20,817,45,pass,38,0,0,55,38
18166,12.9.2002,k návrhu úplatného převodu pozemků parc. č. 289/1 a 289/3 v k.ú. Jinonice (F),45/21,865,45,pass,38,0,0,55,38
18167,12.9.2002,k návrhu úplatného převodu pozemku č. parc. 305/3 k.ú. Záběhlice (F),45/22,849,45,pass,38,0,0,55,38
18168,12.9.2002,k návrhu na úplatný převod pozemku parc.č. 4679/2 v kat. území Smíchov (F),45/23,846,45,pass,37,0,1,55,38
18169,12.9.2002,k návrhu na úplatný převod pozemku parc.č. 1040/133 kat.území Hlubočepy (F),45/24,825,45,pass,38,0,0,55,38
18170,12.9.2002,k návrhu na schválení úplatného převodu vlastnictví pozemku parc.č.3037/2 v kat. území Chodov (F),45/25,844,45,pass,39,0,0,55,39
18171,12.9.2002,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 2519/161 v katastrálním území (F),45/26,829,45,pass,39,0,0,55,39
18172,12.9.2002,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 2181/6 v katastrálním území (F),45/27,830,45,pass,39,0,0,55,39
18173,12.9.2002,k úplatnému převodu a směně pozemku 2342/148 k.ú. Kunratice na základě uplatněného předkupního práva (F),45/28,828,45,pass,39,0,0,55,39
18174,12.9.2002,"k návrhu na úplatný převod pozemku parc.č.1280/18 v k.ú. Čakovice, obec Praha, o souhrnné výměře 59 (F)",45/29,859,45,pass,40,0,0,55,40
18175,12.9.2002,"k návrhu na převod pozemku č. parc. 2557/59 v katastrálním území Břevnov, v rámci vypořádání práva (F)",45/30,868,45,pass,40,0,0,55,40
18176,12.9.2002,k návrhu na schválení úplatného převodu pozemku parc. č. 306 v k. ú. Michle (F),45/31,786,45,pass,41,0,0,55,41
18177,12.9.2002,"k návrhu na schválení směny pozemku č. parc. 2179/4 o výměře 27 m2 v katastrálním území Střešovice, (F)",45/32,843,45,pass,35,0,5,55,40
18178,12.9.2002,"k návrhu úplatného převodu usedlosti Šafránka, Kukulova 24, Praha 1 (F)",45/33,872,45,pass,41,0,1,55,42
18179,12.9.2002,"k návrhu na změnu zřizovací listiny Taneční konzervatoře, Praha 1, Křížovnická 7 - změna názvu školy (F)",45/34,847,45,pass,37,0,0,55,37
18180,12.9.2002,"k návrhu změn zřizovacích listin příspěvkových organizací Zvláštní školy T.G.M., Praha 7, Ortenovo n (F)",45/35,860,45,pass,36,0,0,55,36
18181,12.9.2002,k návrhu na směnu pozemků v k.ú. Motol mezi  hl.m. Prahou a HOMOLKA GROUP a.s. (F),45/36,867,45,pass,40,0,0,55,40
18182,12.9.2002,"k projednání postupu při řešení majetkoprávního vypořádání pozemků ve vlastnictví hl.m. Prahy, které (F)",45/37,864,45,fail,7,12,24,55,43
18183,12.9.2002,"k projednání postupu při řešení majetkoprávního vypořádání pozemků ve vlastnictví hl.m. Prahy, které (F)",45/37,864,45,fail,9,13,25,55,47
18184,12.9.2002,"k projednání postupu při řešení majetkoprávního vypořádání pozemků ve vlastnictví hl.m. Prahy, které (F)",45/37,864,45,fail,7,8,29,55,44
18185,12.9.2002,"k projednání postupu při řešení majetkoprávního vypořádání pozemků ve vlastnictví hl.m. Prahy, které (F)",45/37,864,45,pass,46,0,1,55,47
18186,12.9.2002,"k návrhu na majetkoprávní vypořádání pozemků v k.ú. Stodůlky, Černý Most, ve vlastnictví fyzických (F)",45/38,831,45,pass,40,0,0,55,40
18187,12.9.2002,"k návrhu na nabytí nemovitostí - pozemků, které jsou nabývány  do vlastnictví HMP za účelem investič (F)",45/39,824,45,pass,43,0,0,55,43
18188,12.9.2002,k návrhu na nabytí nemovitostí - pozemků do vlastnictví h.m. Prahy v souvislosti s výstavbou kanaliz (F),45/40,826,45,pass,42,0,0,55,42
18189,12.9.2002,k návrhu na bezúplatný převod vlastnictví pozemků hl.m. Praze likvidátorem Státního statku hl.m. Pra (F),45/42,836,45,pass,43,0,0,55,43
18190,12.9.2002,k návrhu na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od AIG/LINCOLN CZ s.r.o. a I.KOMPLETNÍ (F),45/43,827,45,pass,43,0,0,55,43
18191,12.9.2002,k návrhu na úplatné nabytí nemovitých věcí a pozemků v k.ú. Řepy ve vlastnictví AKRO estate s.r.o. d (F),45/44,851,45,pass,43,0,0,55,43
18192,12.9.2002,k návrhu na úplatné nabytí vlastnictví pozemků v k.ú. Letňany na základě dražby (F),45/45,852,45,pass,42,0,0,55,42
18193,12.9.2002,k návrhu na uzavření splátkových dohod o úhradě dlužného nájemného s nájemci bytů ve vlastnictví hl. (F),45/46,835,45,pass,43,0,1,55,44
18194,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška hlavní (F)",45/47,834,45,pass,45,0,0,55,45
18195,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška hlavní (F)",45/48,845,45,pass,43,0,0,55,43
18196,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",45/49,839,45,pass,44,0,0,55,44
18197,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",45/50,848,45,pass,44,0,0,55,44
18198,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",45/51,838,45,pass,42,0,0,55,42
18199,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",45/52,819,45,pass,43,0,0,55,43
18200,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",45/53,861,45,pass,43,0,0,55,43
18201,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",45/54,862,45,pass,44,0,0,55,44
18202,12.9.2002,"k návrhu obecně závazné vyhlášky hlavního města Prahy, kterou se mění obecně závazná vyhláška (F)",45/55,863,45,pass,43,0,0,55,43
18203,12.9.2002,k návrhu na úplatný převod vybraných objektů stavby č. 0075 Zlíchov - Radlická  z hl.m. Prahy na Čes (F),45/56,880,45,pass,42,0,0,55,42
18204,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,fail,13,2,23,55,38
18205,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,fail,14,4,22,55,40
18206,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,pass,33,0,7,55,40
18207,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,pass,34,1,3,55,38
18208,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,fail,27,0,14,55,41
18209,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,fail,16,2,22,55,40
18210,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,fail,21,1,20,55,42
18211,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,fail,16,3,22,55,41
18212,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,pass,40,0,2,55,42
18213,19.9.2002,k úvodní zprávě o průběhu povodně v hl. m. Praze 12. 8. 2002 až 16. 8. 2002 a činnosti primátora a R (F),46/01,891,46,pass,40,0,2,55,42
18214,19.9.2002,k personálním změnám ve složení výborů ZHMP (F),46/02,907,46,pass,36,0,0,55,36
18215,19.9.2002,k návrhu na zřízení Výborů ZHMP pro prošetření příčin zaplavení prostor pražského metra (F),46/03,914,46,pass,28,0,7,55,35
18216,3.10.2002,k volbě přísedících Městského soudu v Praze (F),47/01,922,47,pass,46,0,1,55,47
18217,3.10.2002,k prodeji akcií společnosti Pražské vodovody a kanalizace a.s. (F),47/02,925,47,fail,14,16,14,55,44
18218,3.10.2002,k prodeji akcií společnosti Pražské vodovody a kanalizace a.s. (F),47/02,925,47,fail,13,6,26,55,45
18219,3.10.2002,k prodeji akcií společnosti Pražské vodovody a kanalizace a.s. (F),47/02,925,47,fail,17,9,21,55,47
18220,3.10.2002,k prodeji akcií společnosti Pražské vodovody a kanalizace a.s. (F),47/02,925,47,pass,38,2,10,55,50
18221,3.10.2002,ke Zprávě o plnění rozpočtu hl. m. Prahy za 1. pololetí 2002 (F),47/03,903,47,pass,42,0,0,55,42
18222,3.10.2002,k návrhu na poskytnutí účelové neinvestiční dotace ve výši 250 mil. Kč městské části Praha 8 (F),47/04,945,47,pass,41,0,5,55,46
18223,3.10.2002,k návrhu na poskytnutí účelové neinvestiční dotace ve výši 250 mil. Kč městské části Praha 8 (F),47/04,945,47,pass,47,0,0,55,47
18224,3.10.2002,návrh na úpravu rozpočtu vlastního hl.m.Prahy na rok 2002 (F),47/05,930,47,pass,45,0,0,55,45
18225,3.10.2002,"k návrhu obecně závazné vyhlášky hl. m. Prahy, kterou se stanoví poplatek za komunální odpad (F)",47/06,932,47,fail,16,7,24,55,47
18226,3.10.2002,"k návrhu obecně závazné vyhlášky hl. m. Prahy, kterou se stanoví poplatek za komunální odpad (F)",47/06,932,47,fail,5,17,25,55,47
18227,3.10.2002,"k návrhu obecně závazné vyhlášky hl. m. Prahy, kterou se stanoví poplatek za komunální odpad (F)",47/06,932,47,fail,9,7,32,55,48
18228,3.10.2002,"k návrhu obecně závazné vyhlášky hl. m. Prahy, kterou se stanoví poplatek za komunální odpad (F)",47/06,932,47,fail,15,20,13,55,48
18229,3.10.2002,"k návrhu obecně závazné vyhlášky hl. m. Prahy, kterou se stanoví poplatek za komunální odpad (F)",47/06,932,47,fail,18,4,27,55,49
18230,3.10.2002,"k návrhu obecně závazné vyhlášky hl. m. Prahy, kterou se stanoví poplatek za komunální odpad (F)",47/06,932,47,pass,37,1,11,55,49
18231,3.10.2002,k návrhu změn 02 Územního plánu sídelního útvaru hl.m.Prahy (ÚPn HMP) (F),47/07,853,47,fail,27,3,9,55,39
18232,3.10.2002,k návrhu změn 02 Územního plánu sídelního útvaru hl.m.Prahy (ÚPn HMP) (F),47/07,853,47,pass,31,3,6,55,40
18233,3.10.2002,k návrhu změn 02 Územního plánu sídelního útvaru hl.m.Prahy (ÚPn HMP) (F),47/07,853,47,pass,40,0,1,55,41
18234,3.10.2002,k návrhu zadání změny Z 0500/00 ÚPn SÚ HMP - náměstí OSN v Praze 9 (F),47/08,856,47,pass,28,4,7,55,39
18235,3.10.2002,"k návrhu obecně závazné vyhlášky hl.m.Prahy, kterou se mění vyhláška č. 32/1999 Sb. hl.m.Prahy, o (F)",47/09,854,47,pass,34,0,0,55,34
18259,17.10.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m.Prahy na rok 2002 pro MČ Praha 20 formou (F),48/01,977,48,pass,39,0,0,55,39
16793,17.10.2002,k návrhu na prominutí a odpis pohledávky hl. m. Prahy za společností LIKA - transport spedition s.r. (F),48/02,964,48,pass,30,1,2,55,33
16794,17.10.2002,"k návrhu zákona, kterým se mění zákon č. 104/2000 Sb., o Státním fondu dopravní infrastruktury (F)",48/03,941,48,pass,38,0,0,55,38
16795,17.10.2002,"k návrhu zákona, kterým se mění zákon č.325/1999 Sb., o azylu a o změně zákona č.283/1991 Sb., o (F)",48/04,974,48,pass,36,0,0,55,36
16796,17.10.2002,k návrhu na změnu zřizovacích listin organizací odvětví kultury (F),48/06,956,48,pass,36,0,1,55,37
16797,17.10.2002,k návrhu opatření souvisejících se zrušením příspěvkové organizace Činoherní klub Praha (F),48/07,957,48,pass,35,0,1,55,36
16798,17.10.2002,"k návrhu na směnu pozemků v k.ú. Vysočany, ve vlastnictví ČKD Praha HOLDING a.s., zastavěných (F)",48/08,952,48,pass,38,0,0,55,38
16799,17.10.2002,k návrhu na bezúplatný převod vlastnictví pozemků v k.ú. Kobylisy a Libeň hl.m. Praze likvidátorem (F),48/09,953,48,pass,38,0,0,55,38
16800,17.10.2002,k návrhu na nabytí nemovitostí - pozemků do vlastnictví hl.m. Prahy v souvislosti s výstavbou obsluž (F),48/10,950,48,pass,38,0,0,55,38
16801,17.10.2002,"k návrhu schválení seznamu nemovitých věcí, které jsou nabývány do vlastnictví hl.m. Prahy za účelem (F)",48/11,968,48,pass,38,0,0,55,38
16802,17.10.2002,"k návrhu schválení nemovitých věcí, které jsou nabývány do vlastnictví hl.m. Prahy za účelem (F)",48/12,972,48,pass,39,0,0,55,39
16803,17.10.2002,"k návrhu na úplatný převod objektu č.p. 418, ul. Obrovského, Praha 4 včetně pozemků parc.č. 2272 a (F)",48/13,947,48,pass,40,0,0,55,40
16804,17.10.2002,k návrhu na schválení úplatného převodu pozemku parc. č. 4000 v k.ú. Smíchov (F),48/14,948,48,pass,39,0,0,55,39
16805,17.10.2002,k návrhu úplatného převodu pozemku parc.č. 2848/858 v k.ú. Záběhlice (F),48/15,965,48,pass,39,0,0,55,39
16806,17.10.2002,k návrhu úplatného převodu pozemků v k.ú. Karlín (F),48/16,966,48,pass,38,0,0,55,38
16807,17.10.2002,"k návrhu na schválení úplatného převodu vlastnictví pozemků parc.č. 218/6, parc.č. 218/27 až 218/41 (F)",48/17,959,48,pass,42,0,0,55,42
16808,17.10.2002,k návrhu úplatného převodu pozemku č. parc. 3539/4 k.ú. Žižkov (F),48/18,937,48,pass,42,0,0,55,42
16809,17.10.2002,k návrhu na schválení úplatného převodu pozemku parc.č. 855/2 v kat. území Strašnice (F),48/20,949,48,pass,29,0,0,55,29
16810,17.10.2002,"k návrhu na prodej pozemků parc. č. 1668/4, 1668/5 a 1668/6 katastrální území Braník (F)",48/21,967,48,pass,29,0,0,55,29
18267,17.10.2002,"k návrhu zákona, kterým se mění zákon o střetu zájmů (F)",47/10,955,47,pass,35,4,6,55,45
16811,17.10.2002,k volbě přísedících Městského soudu v Praze (F),48/22,995,48,pass,31,0,0,55,31
18260,17.10.2002,k návrhu Koncepce politiky hl.m. Prahy ve vztahu k národnostním menšinám (F),47/11,924,47,pass,33,0,1,55,34
16812,17.10.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m. Prahy na rok 2002 z kap. 09 a kap. 10 - (F),48/23,989,48,pass,34,0,0,55,34
18250,17.10.2002,k návrhu na poskytnutí účelového daru z rozpočtu HMP nestátní neziskové (F),47/12,887,47,pass,35,0,0,55,35
16813,17.10.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl. m. Prahy na rok 2002 pro MČ Praha - Nebuši (F),48/24,988,48,pass,34,0,0,55,34
18265,17.10.2002,k návrhu na zřízení  Výboru ZHMP pro obnovu zaplavených území hl.m. Prahy (F),47/13,934,47,pass,40,0,0,55,40
16814,17.10.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m. Prahy na rok 2002 z kap. 10 MČ Praha 9 (F),48/25,990,48,pass,35,0,0,55,35
18266,17.10.2002,k návrhu na zřízení  Výboru ZHMP pro obnovu zaplavených území hl.m. Prahy (F),47/13,934,47,pass,41,0,0,55,41
16815,17.10.2002,k návrhu na uvolnění finančních prostředků z rozpočtu hl.m. Prahy na rok 2002 MČ Praha 13 z kap. 10 (F),48/26,936,48,pass,35,0,0,55,35
18261,17.10.2002,k návrhu obecně závazné vyhlášky pro oblast pohřebnictví (F),47/14,926,47,pass,36,0,0,55,36
16816,17.10.2002,k návrhu na přidělení grantů pro oblast sportu a tělovýchovy na rok 2002 v programu II/3 (F),48/27,985,48,pass,35,0,0,55,35
18256,17.10.2002,"k záměru nabytí hlavním městem Prahou provozně nevyužitelného majetku DP hl. m. Prahy, a.s. získanéh (F)",47/15,904,47,pass,34,0,0,55,34
16817,17.10.2002,k Jednotným programovým dokumentům hl.m.Prahy pro Cíl 2 a Cíl 3 Evropské unie (F),48/28,978,48,pass,35,0,1,55,36
18236,17.10.2002,k revokaci usnesení ZHMP č. 43/13 ze dne 27.6.2002 k návrhu na poskytnutí dotací městským částem (F),47/16,910,47,pass,34,0,0,55,34
16818,17.10.2002,k dodatku č.1 smlouvy č.06649911 o poskytnutí podpory Státním fondem životního prostředí ČR na akci (F),48/29,973,48,pass,32,0,0,55,32
18237,17.10.2002,k návrhu na schválení záměru MČ Praha - Lochkov s přijetím úvěru (F),47/17,933,47,pass,36,0,0,55,36
16819,17.10.2002,k návrhu změn zřizovacích listin příspěvkových organizací v působnosti odboru SOC MHMP (F),48/30,996,48,pass,35,0,0,55,35
