id,legislative_session:number,start_date,item:title,item:number,motion:title,
20018,20,2012-12-10,Územní plán Útušice,2,Námitka pan Petr Puchta a paní Mirka Puchtová (částečné vyhovění),
20019,20,2012-12-10,Územní plán Útušice,2,Námitka pan Petr Puchta (částečné vyhovění),
20020,20,2012-12-10,Územní plán Útušice,2,Námitka pan Petr Puchta (částečné vyhovění),
21001,21,2013-02-06,Obecní lesy,3,odchytové zařízení na muflony,
21002,21,2013-02-06,Víceúčelový sál Útušice,4,ukončení nájemní smlouvy víceúčelového sálu k 28.2.2013,
21003,21,2013-02-06,Víceúčelový sál Útušice,4,Způsoby pronájmu sálu a přilehlých prostor a výši nájemného z nich,
21004,21,2013-02-06,Víceúčelový sál Útušice,4,"využití prostoru v nově vybudovaných prostorách klubu – cvičení pro ženy, děti, kroužky.",
21005,21,2013-02-06,Výroční zpráva,5,"Výroční zprávu obce za rok 2012 o činnosti v oblasti poskytování informací podle zákona č. 106/1999 Sb., o svobodném přístupu k informacím, ve znění pozdějších předpisů.",
21006,21,2013-02-06,Účetní závěrka,6,Účetní závěrka obce za rok 2012.,
21007,21,2013-02-06,Objekt čp. 61 Útušice,7,"Vzájemný zápočet dodatečně předložených nákladů a nájemného z objektu čp. 61 Útušice ve výši Kč 35 053,94.",
21008,21,2013-02-06,Různé,8,hostinec Útušice - navýšení zásob porcelánu a skla pro restauraci,
21009,21,2013-02-06,Různé,8,Darování pozemku parc.č. 373/43 v k.ú. Útušice Městu Plzeň (trvalý zábor stavbou cyklostezky),
21010,21,2013-02-06,Různé,8,anonymní dopis: starosta navrhl nezabývat se.,
